ref x,ref y),x,y
53.693691,-8.713566,53.744846,-8.67184
53.79818,-8.724331,53.776164,-8.674319
53.79818,-8.724331,53.807509,-8.676827
53.79818,-8.724331,53.838871,-8.679175
53.902515,-8.734436,53.870246,-8.681488
53.902515,-8.734436,53.901643,-8.683733
53.902515,-8.734436,53.93305,-8.68593
54.006687,-8.743861,53.964462,-8.688076
54.006687,-8.743861,53.995881,-8.690136
54.006687,-8.743861,54.027327,-8.692079
54.006687,-8.743861,54.058795,-8.693927
54.110683,-8.752584,54.090285,-8.695685
54.110683,-8.752584,54.121784,-8.697363
54.110683,-8.752584,54.153289,-8.698969
54.214497,-8.760586,54.184797,-8.700468
54.214497,-8.760586,54.216319,-8.701823
54.214497,-8.760586,54.24785,-8.703097
54.318111,-8.767844,54.279415,-8.704266
54.318111,-8.767844,54.31102,-8.705333
54.318111,-8.767844,54.342644,-8.706314
54.421524,-8.774339,54.374313,-8.707282
54.421524,-8.774339,54.406022,-8.708234
54.421524,-8.774339,54.437753,-8.709149
54.421524,-8.774339,54.469508,-8.710042
54.524719,-8.780048,54.501274,-8.710876
54.524719,-8.780048,54.533054,-8.711824
54.524719,-8.780048,54.564837,-8.712774
54.627686,-8.784952,54.596622,-8.713726
54.627686,-8.784952,54.628408,-8.714663
54.627686,-8.784952,54.660174,-8.715456
54.730415,-8.789029,54.691926,-8.716067
54.730415,-8.789029,54.723665,-8.716504
54.730415,-8.789029,54.755427,-8.716712
54.832893,-8.792259,54.787212,-8.716737
54.832893,-8.792259,54.818998,-8.71659
54.832893,-8.792259,54.850745,-8.716128
54.832893,-8.792259,54.882447,-8.715333
54.935116,-8.794621,54.914131,-8.714247
54.935116,-8.794621,54.946036,-8.713029
54.935116,-8.794621,54.978081,-8.711706
55.037067,-8.796095,55.010116,-8.710412
55.037067,-8.796095,55.042126,-8.709139
55.037067,-8.796095,55.074133,-8.70787
55.138737,-8.796658,55.106151,-8.706601
55.138737,-8.796658,55.138209,-8.705395
55.138737,-8.796658,55.17029,-8.704199
55.240116,-8.79629,55.202411,-8.703049
55.240116,-8.79629,55.234558,-8.701887
55.240116,-8.79629,55.266722,-8.700707
55.341194,-8.794971,55.29887,-8.699481
55.341194,-8.794971,55.330928,-8.6981
55.341194,-8.794971,55.362934,-8.696607
55.441956,-8.792681,55.39492,-8.694981
55.441956,-8.792681,55.426932,-8.693151
55.441956,-8.792681,55.459021,-8.691148
55.542397,-8.789397,55.491322,-8.688889
55.542397,-8.789397,55.52373,-8.686436
55.542397,-8.789397,55.556165,-8.683853
55.642506,-8.785099,55.588563,-8.681289
55.642506,-8.785099,55.620942,-8.678722
55.642506,-8.785099,55.653314,-8.676187
55.642506,-8.785099,55.685675,-8.67379
55.742268,-8.779766,55.718041,-8.671497
55.742268,-8.779766,55.750419,-8.669273
55.742268,-8.779766,55.782871,-8.667063
55.841675,-8.773377,55.81541,-8.66451
55.841675,-8.773377,55.847921,-8.661409
55.841675,-8.773377,55.880725,-8.657761
55.940716,-8.765913,55.913919,-8.653153
55.940716,-8.765913,55.94717,-8.647726
56.039379,-8.757351,55.980254,-8.641806
56.039379,-8.757351,56.013147,-8.635823
56.039379,-8.757351,56.045935,-8.629757
56.137653,-8.74767,56.078659,-8.623587
56.137653,-8.74767,56.111253,-8.617441
56.137653,-8.74767,56.14371,-8.611396
56.235531,-8.736851,56.176131,-8.605534
56.235531,-8.736851,56.208561,-8.599924
56.235531,-8.736851,56.24103,-8.594477
56.333004,-8.724872,56.273562,-8.58925
56.333004,-8.724872,56.30614,-8.584188
56.333004,-8.724872,56.338636,-8.579267
56.430054,-8.711713,56.368371,-8.574451
56.430054,-8.711713,56.39576,-8.569301
56.430054,-8.711713,56.421839,-8.563736
56.430054,-8.711713,56.446507,-8.557883
56.526672,-8.697351,56.470151,-8.551589
56.526672,-8.697351,56.493559,-8.544667
56.526672,-8.697351,56.520772,-8.536315
56.622852,-8.681768,56.550806,-8.527285
56.622852,-8.681768,56.582053,-8.517896
56.622852,-8.681768,56.612953,-8.508977
56.718578,-8.664942,56.643625,-8.500661
56.718578,-8.664942,56.674264,-8.492808
56.718578,-8.664942,56.704908,-8.485525
56.813847,-8.646852,56.735627,-8.478743
56.813847,-8.646852,56.766704,-8.472338
56.813847,-8.646852,56.799178,-8.46628
56.908638,-8.627476,56.83251,-8.460619
56.908638,-8.627476,56.866176,-8.455305
56.908638,-8.627476,56.899508,-8.449815
57.002949,-8.606795,56.932589,-8.443985
57.002949,-8.606795,56.964737,-8.437933
57.002949,-8.606795,56.993652,-8.431371
57.096764,-8.584788,57.020112,-8.424306
57.096764,-8.584788,57.04477,-8.416931
57.096764,-8.584788,57.0677,-8.409416
57.096764,-8.584788,57.089669,-8.401688
57.190075,-8.561434,57.112926,-8.393121
57.190075,-8.561434,57.140939,-8.382877
57.190075,-8.561434,57.171853,-8.371595
57.282871,-8.536711,57.204232,-8.359697
57.282871,-8.536711,57.237389,-8.347403
57.282871,-8.536711,57.270872,-8.334792
57.375141,-8.510599,57.303734,-8.322344
